id_entreprise,ice,raison_sociale,forme_juridique,secteur_activite,segment,chiffre_affaires,nombre_employes,date_creation,ville,adresse,telephone,email,statut,id_agence,id_conseiller
663,314365568000021,Global Distribution 1 SARL,SARL,Commerce,Grande Entreprise,336478479.59,2798,2011-03-14,Mohammedia,"Zone Industrielle, N° 325, Route de Guyon-sur-Boulay, Mohammedia, Maroc",0522118519,contact@globaldistribution1.ma,Actif,2,14
664,218170604000044,Inter Security SA,SARL,Services,PME,41133501.67,144,2021-07-21,Mohammedia,"Zone Industrielle, N° 165, Route de Lucas, Mohammedia, Maroc",0522154164,contact@intersecurity1.ma,Actif,2,15
665,751247855000022,Somaco Distribution SARL,SARL,Commerce,TPE,4720693.86,7,2015-04-10,Mohammedia,"Zone Industrielle, N° 153, Route de Sainte Émilie, Mohammedia, Maroc",0522594988,contact@somacodistribution.ma,Actif,2,14
666,488034147000085,Somibat Holding SARL AU,SARL,Services,TPE,1336088.93,8,2009-06-12,Mohammedia,"Zone Industrielle, N° 424, Route de Weiss, Mohammedia, Maroc",0522877301,contact@somibatholding.ma,Actif,2,15
667,304476522000034,Somibat Trading SNC,SARL,Commerce,TPE,1920802.2,5,2008-01-19,Mohammedia,"Zone Industrielle, N° 428, Route de Merle, Mohammedia, Maroc",0522786141,contact@somibattrading.ma,Actif,2,14
668,237258508000034,Zilis Digital SARL AU,EURL,Technologies,PME,92922560.75,29,2011-09-24,Mohammedia,"Zone Industrielle, N° 32, Route de Grenierdan, Mohammedia, Maroc",0522261137,contact@zilisdigital.ma,Actif,2,15
669,641025679000012,Koutoubia Entreprise SARL AU,SNC,Santé,TPE,3586855.33,9,2007-08-14,Mohammedia,"Zone Industrielle, N° 486, Route de Dufour, Mohammedia, Maroc",0522649205,contact@koutoubiaentreprise2.ma,Actif,2,14
670,277723833000066,Société Chaouia de Holding SARL,SA,Services,TPE,1443328.34,3,2020-11-18,Mohammedia,"Zone Industrielle, N° 48, Route de Sainte Auguste-la-Forêt, Mohammedia, Maroc",0522638430,contact@societechaouiadeholding.ma,Actif,2,15
671,948950616000075,Soma Services SARL AU,SARL,Services,PME,41494289.89,109,2011-10-23,Mohammedia,"Zone Industrielle, N° 460, Route de Bertrand, Mohammedia, Maroc",0522109291,contact@somaservices3.ma,Actif,2,14
672,413364355000015,Zilis Conseil SA,SARL,Services,TPE,3567994.7,9,2010-04-02,Mohammedia,"Zone Industrielle, N° 131, Route de Dupont, Mohammedia, Maroc",0522659484,contact@zilisconseil1.ma,Actif,2,15
673,749785103000057,Afric Web SARL AU,SARL,Technologies,PME,94494370.07,81,2008-01-21,Mohammedia,"Zone Industrielle, N° 333, Route de Ruiz, Mohammedia, Maroc",0522464340,contact@africweb1.ma,Actif,2,14
674,481697128000038,Bahia Conseil SA,SARL,Services,TPE,4737496.35,9,2006-11-27,Mohammedia,"Zone Industrielle, N° 431, Route de Chauvindan, Mohammedia, Maroc",0522110913,contact@bahiaconseil.ma,Actif,2,15
675,321361544000066,Société Zilis de Entreprise 1 SARL,SNC,Santé,PME,31570531.48,75,2013-11-21,Mohammedia,"Zone Industrielle, N° 292, Route de Da Silva, Mohammedia, Maroc",0522733698,contact@societezilisdeentreprise12.ma,Actif,2,14
676,298672324000032,Société Zilis de Négoce SA,SARL,Commerce,TPE,1417088.16,7,2020-02-16,Mohammedia,"Zone Industrielle, N° 245, Route de Renault, Mohammedia, Maroc",0522290330,contact@societezilisdenegoce1.ma,Actif,2,15
677,363339299000068,Maghreb Travaux SARL,SA,BTP,TPE,2503540.08,3,2011-02-05,Mohammedia,"Zone Industrielle, N° 228, Route de Valette, Mohammedia, Maroc",0522175548,contact@maghrebtravaux.ma,Actif,2,14
678,114551414000092,Société Bouregreg de Agro SA,SARL,Agriculture,Grande Entreprise,488154186.02,610,2017-07-01,Mohammedia,"Zone Industrielle, N° 433, Route de Sainte Richard, Mohammedia, Maroc",0522215380,contact@societebouregregdeagro.ma,Actif,2,15
679,615852872000082,Somibat Nettoyage SARL,SA,Services,Grande Entreprise,152871618.41,542,2015-12-03,Mohammedia,"Zone Industrielle, N° 81, Route de Sainte Bernadettenec, Mohammedia, Maroc",0522312149,contact@somibatnettoyage.ma,Actif,2,14
680,684805001000047,Somaco Nettoyage SA,SA,Services,PME,82469167.64,88,2008-01-27,Mohammedia,"Zone Industrielle, N° 62, Route de Collinboeuf, Mohammedia, Maroc",0522146688,contact@somaconettoyage.ma,Actif,2,15
681,834887664000059,Afric Négoce SA,SARL,Commerce,TPE,4443638.65,7,2016-11-10,Mohammedia,"Zone Industrielle, N° 481, Route de Mahe, Mohammedia, Maroc",0522336856,contact@africnegoce.ma,Actif,2,14
682,146543311000087,Somibat Plastique SARL,SARL,Industrie,PME,72910863.93,38,2015-02-12,Mohammedia,"Zone Industrielle, N° 468, Route de Tessier-la-Forêt, Mohammedia, Maroc",0522188923,contact@somibatplastique.ma,Actif,2,15
683,496331524000043,Euro Textile SNC,SA,Industrie,TPE,2200279.18,6,2016-02-09,Mohammedia,"Zone Industrielle, N° 348, Route de Sainte Édouardnec, Mohammedia, Maroc",0522623502,contact@eurotextile.ma,Actif,2,14
684,974723527000018,Société Maghreb de Laiterie SA,SARL,Agriculture,PME,72574134.81,29,2019-12-26,Mohammedia,"Zone Industrielle, N° 254, Route de Arnaud-sur-Morvan, Mohammedia, Maroc",0522923704,contact@societemaghrebdelaiterie.ma,Actif,2,15
685,746116751000091,Soma Négoce SARL AU,SARL,Commerce,TPE,2194520.48,5,2020-07-16,Mohammedia,"Zone Industrielle, N° 221, Route de Lebrun, Mohammedia, Maroc",0522827104,contact@somanegoce1.ma,Actif,2,14
686,552948066000077,Société Riad de Security SNC,SARL,Services,TPE,4030490.55,4,2012-07-03,Mohammedia,"Zone Industrielle, N° 376, Route de Saint Victor-la-Forêt, Mohammedia, Maroc",0522709184,contact@societeriaddesecurity.ma,Actif,2,15
687,243444042000024,Atlas Travaux SA,EURL,BTP,PME,70882400.51,66,2005-06-18,Mohammedia,"Zone Industrielle, N° 500, Route de Cohen, Mohammedia, Maroc",0522596947,contact@atlastravaux.ma,Actif,2,14
688,847088874000028,Société Taza de Logistique SA,SARL,Services,TPE,1811802.92,3,2012-01-24,Mohammedia,"Zone Industrielle, N° 70, Route de Wagner-sur-Launay, Mohammedia, Maroc",0522244495,contact@societetazadelogistique1.ma,Actif,2,15
689,184818406000041,Société Bahia de Services SARL,SARL,Services,TPE,229099.72,7,2010-01-05,Mohammedia,"Zone Industrielle, N° 82, Route de Blot, Mohammedia, Maroc",0522482986,contact@societebahiadeservices1.ma,Actif,2,14
690,576713058000092,Zilis Trading SA,SA,Commerce,TPE,2888997.46,7,2014-08-14,Mohammedia,"Zone Industrielle, N° 182, Route de Martydan, Mohammedia, Maroc",0522857656,contact@zilistrading1.ma,Actif,2,15
691,587797163000080,Société Bouregreg de Trading 1 SARL,SARL,Commerce,PME,32243061.7,49,2005-07-27,Mohammedia,"Zone Industrielle, N° 358, Route de Sainte Laetitia, Mohammedia, Maroc",0522544198,contact@societebouregregdetrading1.ma,Actif,2,14
692,529928824000089,Maghreb Plastique SA,EURL,Industrie,PME,29515164.21,156,2021-07-05,Mohammedia,"Zone Industrielle, N° 118, Route de ParisVille, Mohammedia, Maroc",0522879233,contact@maghrebplastique.ma,Actif,2,15
693,498871608000092,Société Med de Génie Civil SARL,SARL,BTP,TPE,2022225.7,9,2017-07-06,Mohammedia,"Zone Industrielle, N° 421, Route de Sainte Aimée-les-Bains, Mohammedia, Maroc",0522157327,contact@societemeddegeniecivil1.ma,Actif,2,14
694,912308710000049,Afric Import-Export SARL AU,SARL,Commerce,TPE,1422605.84,2,2008-02-07,Mohammedia,"Zone Industrielle, N° 15, Route de Saint Claude, Mohammedia, Maroc",0522726116,contact@africimportexport.ma,Actif,2,15
695,431361946000011,Société Bahia de Distribution SARL,SARL,Commerce,TPE,1088457.01,1,2020-01-02,Mohammedia,"Zone Industrielle, N° 57, Route de Potier-sur-Navarro, Mohammedia, Maroc",0522429861,contact@societebahiadedistribution.ma,Actif,2,14
696,208451023000074,Zilis Plastique SARL AU,EURL,Industrie,Grande Entreprise,400671772.01,1830,2008-06-14,Mohammedia,"Zone Industrielle, N° 267, Route de Saint Daniel, Mohammedia, Maroc",0522877468,contact@zilisplastique.ma,Actif,2,15
697,871443460000039,Société Atlas de Laiterie SNC,SARL,Agriculture,PME,19267732.52,160,2019-02-21,Mohammedia,"Zone Industrielle, N° 497, Route de Merle, Mohammedia, Maroc",0522197822,contact@societeatlasdelaiterie.ma,Actif,2,14
698,464020716000047,Société Riad de Wholesale 2 SA,SARL,Commerce,PME,81710223.22,177,2021-06-15,Mohammedia,"Zone Industrielle, N° 77, Route de Étienne, Mohammedia, Maroc",0522923501,contact@societeriaddewholesale2.ma,Actif,2,15
699,964068440000011,Afric Market SNC,SARL,Commerce,TPE,4294167.51,7,2009-10-21,Mohammedia,"Zone Industrielle, N° 59, Route de DuhamelVille, Mohammedia, Maroc",0522621690,contact@africmarket1.ma,Actif,2,14
700,490120758000055,Maroc Entreprise SARL,SARL,Transport,TPE,4365241.65,9,2014-03-03,Mohammedia,"Zone Industrielle, N° 305, Route de Brunet-sur-Potier, Mohammedia, Maroc",0522393724,contact@marocentreprise2.ma,Actif,2,15
701,490275201000046,Bouregreg Security SNC,SA,Services,TPE,978012.64,8,2009-02-19,Rabat,"Zone Industrielle, N° 30, Route de Lemaîtreboeuf, Rabat, Maroc",0537611976,contact@bouregregsecurity.ma,Actif,3,18
702,791346700000017,Maroc Holding SARL AU,SARL,Services,TPE,4299304.7,3,2019-05-22,Rabat,"Zone Industrielle, N° 327, Route de LedouxBourg, Rabat, Maroc",0537144748,contact@marocholding.ma,Actif,3,19
703,200398208000054,Taza Trading SARL,SARL,Commerce,PME,28257594.6,153,2007-04-13,Rabat,"Zone Industrielle, N° 352, Route de Dos Santos-sur-Laporte, Rabat, Maroc",0537584734,contact@tazatrading1.ma,Actif,3,18
704,467674476000087,Société Maroc de Négoce SA,SA,Commerce,TPE,3248173.96,8,2011-07-11,Rabat,"Zone Industrielle, N° 172, Route de Chauvin, Rabat, Maroc",0537167603,contact@societemarocdenegoce.ma,Actif,3,19
705,133633082000086,Compagnie du Trading SNC,SNC,Commerce,TPE,3541225.11,8,2009-11-07,Rabat,"Zone Industrielle, N° 300, Route de Delahaye, Rabat, Maroc",0537435740,contact@compagniedutrading.ma,Actif,3,18
706,189755462000028,Somaco Ferme SNC,SNC,Agriculture,PME,10928024.57,102,2018-05-09,Rabat,"Zone Industrielle, N° 100, Route de Menard, Rabat, Maroc",0537766566,contact@somacoferme.ma,Actif,3,19
707,560135199000053,Riad Entreprise SNC,SA,Tourisme,TPE,2084835.55,5,2013-03-27,Rabat,"Zone Industrielle, N° 57, Route de Saint Nathalie-les-Bains, Rabat, Maroc",0537156352,contact@riadentreprise2.ma,Actif,3,18
708,843997253000083,Med Nettoyage SNC,SA,Services,Grande Entreprise,218761992.94,1013,2010-12-14,Rabat,"Zone Industrielle, N° 477, Route de Paulnec, Rabat, Maroc",0537471921,contact@mednettoyage.ma,Actif,3,19
709,258362512000073,Koutoubia Wholesale SA,SA,Commerce,TPE,148664.39,4,2015-01-05,Rabat,"Zone Industrielle, N° 488, Route de Lemaire-la-Forêt, Rabat, Maroc",0537580938,contact@koutoubiawholesale.ma,Actif,3,18
710,551160662000099,Maghreb Holding SARL,SARL,Services,PME,15792653.23,182,2008-01-07,Rabat,"Zone Industrielle, N° 106, Route de Fischer, Rabat, Maroc",0537881931,contact@maghrebholding.ma,Actif,3,19
711,979449864000025,Union Distribution SA,SARL,Commerce,TPE,913895.04,7,2016-01-10,Rabat,"Zone Industrielle, N° 267, Route de Benoit-la-Forêt, Rabat, Maroc",0537421876,contact@uniondistribution.ma,Actif,3,18
712,500636145000032,Riad Security SARL AU,SARL,Services,PME,66646609.34,126,2015-02-06,Rabat,"Zone Industrielle, N° 229, Route de BourgeoisBourg, Rabat, Maroc",0537581111,contact@riadsecurity.ma,Actif,3,19
713,196248006000093,Société Sous de Holding SNC,SARL,Services,PME,20452428.14,121,2008-02-26,Rabat,"Zone Industrielle, N° 63, Route de Legrand, Rabat, Maroc",0537977904,contact@societesousdeholding1.ma,Actif,3,18
714,327494893000038,Société Med de Textile SARL,SARL,Industrie,TPE,4669234.08,2,2006-11-10,Rabat,"Zone Industrielle, N° 225, Route de Girauddan, Rabat, Maroc",0537993077,contact@societemeddetextile.ma,Actif,3,19
715,644989272000046,Inter Négoce 1 SNC,SARL,Commerce,PME,57400851.67,39,2017-01-12,Rabat,"Zone Industrielle, N° 124, Route de Sainte Margotboeuf, Rabat, Maroc",0537920192,contact@internegoce1.ma,Actif,3,18
716,948803790000057,Société Chaouia de Entreprise SNC,SNC,Transport,TPE,3327541.02,5,2018-01-01,Rabat,"Zone Industrielle, N° 88, Route de Sainte Théophile-les-Bains, Rabat, Maroc",0537127521,contact@societechaouiadeentreprise2.ma,Actif,3,19
717,989648687000016,Union Métal 1 SARL AU,SARL,Industrie,PME,54301508.39,199,2017-04-20,Rabat,"Zone Industrielle, N° 211, Route de Étienne, Rabat, Maroc",0537775738,contact@unionmetal1.ma,Actif,3,18
718,862383390000026,Société Maghreb de Digital SNC,SNC,Technologies,PME,59896093.5,42,2021-03-14,Rabat,"Zone Industrielle, N° 60, Route de HubertBourg, Rabat, Maroc",0537342189,contact@societemaghrebdedigital.ma,Actif,3,19
719,926815811000085,Société Maghreb de Entreprise 1 SARL AU,SARL,Transport,TPE,3194061.24,7,2007-01-14,Rabat,"Zone Industrielle, N° 331, Route de Joly, Rabat, Maroc",0537112098,contact@societemaghrebdeentreprise11.ma,Actif,3,18
720,484529877000033,Société Taza de Tech SARL,SA,Technologies,TPE,3128688.25,9,2009-08-21,Rabat,"Zone Industrielle, N° 408, Route de Teixeira, Rabat, Maroc",0537762177,contact@societetazadetech.ma,Actif,3,19
721,124847271000091,Société Bouregreg de Négoce SA,SA,Commerce,TPE,4499755.28,5,2006-05-03,Rabat,"Zone Industrielle, N° 331, Route de Sainte Françoise, Rabat, Maroc",0537250753,contact@societebouregregdenegoce.ma,Actif,3,18
722,488047414000036,Soma Plastique SARL,SARL,Industrie,Grande Entreprise,446775618.5,654,2010-02-03,Rabat,"Zone Industrielle, N° 442, Route de Tessier-sur-Bigot, Rabat, Maroc",0537618253,contact@somaplastique.ma,Actif,3,19
723,272983724000033,Société Maroc de Logistique SNC,SA,Services,TPE,2506081.09,1,2017-06-21,Rabat,"Zone Industrielle, N° 423, Route de DumontBourg, Rabat, Maroc",0537572780,contact@societemarocdelogistique.ma,Actif,3,18
724,230560149000034,Med Market 1 SARL AU,SARL,Commerce,TPE,4527827.04,1,2005-03-17,Rabat,"Zone Industrielle, N° 140, Route de Sainte Anastasiedan, Rabat, Maroc",0537877725,contact@medmarket1.ma,Actif,3,19
725,881409059000098,Inter Industrie SA,SNC,Industrie,PME,55915646.87,142,2005-06-05,Rabat,"Zone Industrielle, N° 52, Route de Bouchetnec, Rabat, Maroc",0537330436,contact@interindustrie.ma,Actif,3,18
726,650460773000061,Zilis Market SARL,SA,Commerce,Grande Entreprise,207036212.9,2172,2019-12-26,Rabat,"Zone Industrielle, N° 233, Route de Legrand-sur-Marchand, Rabat, Maroc",0537619885,contact@zilismarket1.ma,Actif,3,19
727,875306396000072,Maroc Béton SARL AU,SA,BTP,Grande Entreprise,200037259.38,1010,2014-03-26,Rabat,"Zone Industrielle, N° 498, Route de Clerc, Rabat, Maroc",0537315830,contact@marocbeton.ma,Actif,3,18
728,582543215000031,Société Taza de Oléicole SARL,SARL,Agriculture,TPE,2286172.9,5,2016-06-21,Rabat,"Zone Industrielle, N° 42, Route de Sainte Chantalboeuf, Rabat, Maroc",0537959142,contact@societetazadeoleicole1.ma,Actif,3,19
729,561050563000033,Société Koutoubia de Textile SARL AU,SARL,Industrie,PME,96019256.74,74,2005-02-06,Rabat,"Zone Industrielle, N° 175, Route de Valette, Rabat, Maroc",0537948340,contact@societekoutoubiadetextile.ma,Actif,3,18
730,445273745000039,Somaco Conseil SARL AU,SA,Services,TPE,455937.62,6,2015-04-15,Rabat,"Zone Industrielle, N° 417, Route de Riou-les-Bains, Rabat, Maroc",0537695034,contact@somacoconseil.ma,Actif,3,19
731,911964858000065,Compagnie du Import-Export SA,SA,Commerce,PME,41631133.91,164,2007-10-21,Rabat,"Zone Industrielle, N° 359, Route de Lesage, Rabat, Maroc",0537542237,contact@compagnieduimportexport1.ma,Actif,3,18
732,734765132000059,Atlas Import-Export 1 SNC,SARL,Commerce,TPE,1668594.9,4,2008-08-06,Rabat,"Zone Industrielle, N° 177, Route de LefèvreBourg, Rabat, Maroc",0537730645,contact@atlasimportexport1.ma,Actif,3,19
733,462269610000092,Sous Travaux SARL,SA,BTP,TPE,204216.62,1,2017-01-18,Rabat,"Zone Industrielle, N° 30, Route de Brunet-la-Forêt, Rabat, Maroc",0537653138,contact@soustravaux.ma,Actif,3,18
734,420451603000099,Bouregreg Laiterie SARL AU,SARL,Agriculture,TPE,2402477.42,7,2015-08-20,Rabat,"Zone Industrielle, N° 211, Route de Renard, Rabat, Maroc",0537149359,contact@bouregreglaiterie.ma,Actif,3,19
735,838303704000065,Bahia Entreprise 1 SARL,SARL,Santé,Grande Entreprise,297334649.71,2825,2006-01-05,Rabat,"Zone Industrielle, N° 175, Route de Lacombe, Rabat, Maroc",0537210242,contact@bahiaentreprise1.ma,Actif,3,18
736,383174852000052,Société Atlas de Laiterie SARL,SNC,Agriculture,TPE,531281.93,6,2006-02-02,Rabat,"Zone Industrielle, N° 48, Route de Perrot, Rabat, Maroc",0537419071,contact@societeatlasdelaiterie1.ma,Actif,3,19
737,543770966000091,Union Security SA,SARL,Services,PME,80204643.88,107,2015-03-25,Rabat,"Zone Industrielle, N° 464, Route de JacquetBourg, Rabat, Maroc",0537712505,contact@unionsecurity.ma,Actif,3,18
738,418079033000020,Société Med de Import-Export SNC,SARL,Commerce,TPE,699629.21,9,2020-04-03,Rabat,"Zone Industrielle, N° 402, Route de Pierre, Rabat, Maroc",0537376626,contact@societemeddeimportexport.ma,Actif,3,19
739,602672650000059,Société Maroc de Bâtiment SA,EURL,BTP,TPE,4194156.27,4,2006-04-01,Rabat,"Zone Industrielle, N° 120, Route de Paris-les-Bains, Rabat, Maroc",0537803069,contact@societemarocdebatiment.ma,Actif,3,18
740,490459543000059,Zilis Oléicole SARL AU,SA,Agriculture,TPE,612220.12,4,2021-02-05,Rabat,"Zone Industrielle, N° 479, Route de Bonneau, Rabat, Maroc",0537329412,contact@zilisoleicole1.ma,Actif,3,19
741,594945715000023,Somibat Import-Export SNC,SARL,Commerce,Grande Entreprise,447143514.81,2303,2014-10-21,Rabat,"Zone Industrielle, N° 85, Route de Morin-les-Bains, Rabat, Maroc",0537207022,contact@somibatimportexport.ma,Actif,3,18
742,563291294000037,Koutoubia Market SARL,SARL,Commerce,PME,27853433.84,127,2013-02-18,Rabat,"Zone Industrielle, N° 191, Route de Blin-sur-Brunet, Rabat, Maroc",0537188150,contact@koutoubiamarket.ma,Actif,3,19
743,303419997000061,Saiss Services 1 SNC,SARL,Services,TPE,2560732.92,9,2017-12-14,Rabat,"Zone Industrielle, N° 160, Route de Delmas, Rabat, Maroc",0537303352,contact@saissservices1.ma,Actif,3,18
744,138319651000083,Société Atlas de Câblage 1 SARL,SARL,Industrie,TPE,1452035.93,8,2008-04-04,Rabat,"Zone Industrielle, N° 468, Route de Fouquet-sur-Texier, Rabat, Maroc",0537155718,contact@societeatlasdecablage1.ma,Actif,3,19
745,318587507000054,Taza Services SNC,SARL,Services,TPE,422652.19,2,2013-08-07,Rabat,"Zone Industrielle, N° 412, Route de Thibault, Rabat, Maroc",0537279337,contact@tazaservices.ma,Actif,3,18
746,831693296000018,Compagnie du Export Agri SARL,SARL,Agriculture,PME,72056068.01,83,2014-12-08,Rabat,"Zone Industrielle, N° 171, Route de Saint Édouard, Rabat, Maroc",0537278501,contact@compagnieduexportagri.ma,Actif,3,19
747,916323767000011,Société Med de Négoce SARL,SARL,Commerce,TPE,1727561.05,8,2010-05-03,Rabat,"Zone Industrielle, N° 357, Route de Sainte Manon, Rabat, Maroc",0537279018,contact@societemeddenegoce.ma,Actif,3,18
748,910667004000028,Maroc Distribution SA,SA,Commerce,PME,97106445.43,159,2014-04-17,Rabat,"Zone Industrielle, N° 95, Route de Gosselin, Rabat, Maroc",0537627587,contact@marocdistribution.ma,Actif,3,19
749,988789236000055,Société Saiss de Nettoyage SNC,SARL,Services,PME,14499284.06,198,2020-05-12,Rabat,"Zone Industrielle, N° 16, Route de Delattre-sur-Maurice, Rabat, Maroc",0537581035,contact@societesaissdenettoyage.ma,Actif,3,18
750,807989829000028,Euro Export Agri SNC,SARL,Agriculture,TPE,1735320.46,9,2005-03-14,Rabat,"Zone Industrielle, N° 122, Route de Sainte Lorraine, Rabat, Maroc",0537997859,contact@euroexportagri.ma,Actif,3,19
751,582399282000077,Global Holding SARL,SARL,Services,TPE,251432.91,7,2013-11-22,Rabat,"Zone Industrielle, N° 470, Route de Charpentier-la-Forêt, Rabat, Maroc",0537671386,contact@globalholding1.ma,Actif,3,18
752,995684903000088,Société Taza de Entreprise 1 SNC,SARL,Tourisme,TPE,4560603.94,6,2006-10-17,Rabat,"Zone Industrielle, N° 185, Route de Moulinnec, Rabat, Maroc",0537835928,contact@societetazadeentreprise12.ma,Actif,3,19
