id_souscription,id_entreprise,id_solution,date_souscription,statut,niveau_utilisation
2655,1488,1,2022-08-04,ACTIF,MOYEN
2656,1490,2,2022-02-12,ACTIF,FAIBLE
2657,1491,1,2022-03-30,ACTIF,FAIBLE
2658,1491,2,2022-06-06,ACTIF,MOYEN
2659,1491,5,2022-11-26,ACTIF,MOYEN
2660,1492,4,2022-12-14,ACTIF,ELEVE
2661,1492,5,2022-10-17,ACTIF,FAIBLE
2662,1493,1,2022-03-17,RESILIE,FAIBLE
2663,1493,4,2022-06-14,ACTIF,ELEVE
2664,1494,5,2022-01-29,ACTIF,FAIBLE
2665,1495,1,2022-06-25,ACTIF,ELEVE
2666,1495,2,2022-10-16,ACTIF,ELEVE
2667,1495,5,2022-06-06,ACTIF,ELEVE
2668,1496,2,2022-12-01,ACTIF,FAIBLE
2669,1496,5,2022-06-26,ACTIF,ELEVE
2670,1497,1,2022-05-30,ACTIF,MOYEN
2671,1497,4,2022-09-06,ACTIF,MOYEN
2672,1497,5,2022-04-22,ACTIF,FAIBLE
2673,1498,2,2022-12-04,ACTIF,FAIBLE
2674,1498,3,2022-12-01,ACTIF,ELEVE
2675,1499,1,2022-05-03,ACTIF,ELEVE
2676,1499,2,2022-06-09,ACTIF,FAIBLE
2677,1499,3,2022-04-07,ACTIF,ELEVE
2678,1499,5,2022-04-09,ACTIF,MOYEN
2679,1500,1,2022-07-24,ACTIF,ELEVE
2680,1500,3,2022-07-24,ACTIF,FAIBLE
2681,1500,5,2022-02-26,ACTIF,FAIBLE
2682,1501,2,2022-07-11,ACTIF,FAIBLE
2683,1501,3,2022-11-30,ACTIF,ELEVE
2684,1502,1,2022-01-28,ACTIF,MOYEN
2685,1502,3,2022-01-27,ACTIF,ELEVE
2686,1502,4,2022-05-28,ACTIF,ELEVE
2687,1503,2,2022-07-04,ACTIF,MOYEN
2688,1503,4,2022-04-04,ACTIF,MOYEN
2689,1504,2,2022-11-04,ACTIF,ELEVE
2690,1505,1,2022-04-03,ACTIF,ELEVE
2691,1505,5,2022-08-15,ACTIF,FAIBLE
2692,1506,1,2022-02-26,ACTIF,FAIBLE
2693,1506,3,2022-09-17,ACTIF,FAIBLE
2694,1506,4,2022-03-01,ACTIF,FAIBLE
2695,1507,5,2022-04-23,ACTIF,MOYEN
2696,1508,2,2022-04-25,ACTIF,FAIBLE
2697,1511,2,2022-12-16,ACTIF,FAIBLE
2698,1512,2,2022-12-26,ACTIF,FAIBLE
2699,1512,3,2022-04-05,ACTIF,FAIBLE
2700,1512,4,2022-10-08,ACTIF,ELEVE
2701,1512,5,2022-12-20,ACTIF,ELEVE
2702,1513,2,2022-11-24,ACTIF,ELEVE
2703,1513,3,2022-01-24,ACTIF,MOYEN
2704,1513,5,2022-10-22,ACTIF,MOYEN
2705,1514,2,2022-02-05,ACTIF,MOYEN
2706,1515,5,2022-01-30,ACTIF,MOYEN
2707,1516,2,2022-02-14,ACTIF,ELEVE
2708,1516,4,2022-04-23,ACTIF,FAIBLE
2709,1516,5,2022-11-23,ACTIF,ELEVE
2710,1517,1,2022-09-28,ACTIF,FAIBLE
2711,1517,2,2022-03-07,ACTIF,ELEVE
2712,1517,4,2022-10-31,ACTIF,ELEVE
2713,1519,2,2022-12-14,ACTIF,ELEVE
2714,1519,5,2022-01-23,ACTIF,MOYEN
2715,1520,5,2022-04-07,ACTIF,MOYEN
2716,1521,1,2022-04-09,ACTIF,MOYEN
2717,1521,5,2022-10-22,ACTIF,FAIBLE
2718,1522,2,2022-06-11,ACTIF,FAIBLE
2719,1523,1,2022-03-20,ACTIF,FAIBLE
2720,1524,2,2022-05-28,ACTIF,MOYEN
2721,1524,5,2022-06-04,ACTIF,ELEVE
2722,1525,1,2022-06-27,ACTIF,ELEVE
2723,1525,5,2022-04-19,ACTIF,FAIBLE
2724,1526,3,2022-08-20,ACTIF,ELEVE
2725,1526,4,2022-06-28,ACTIF,ELEVE
2726,1527,2,2022-12-09,ACTIF,FAIBLE
2727,1527,4,2022-05-04,ACTIF,MOYEN
2728,1528,2,2022-05-19,ACTIF,MOYEN
2729,1529,2,2022-02-26,ACTIF,MOYEN
2730,1530,1,2022-08-29,ACTIF,FAIBLE
2731,1530,2,2022-04-11,ACTIF,FAIBLE
2732,1530,5,2022-09-19,ACTIF,ELEVE
2733,1531,2,2022-04-26,ACTIF,FAIBLE
2734,1532,1,2022-12-14,ACTIF,ELEVE
2735,1532,2,2022-02-01,ACTIF,ELEVE
2736,1532,3,2022-08-29,ACTIF,ELEVE
2737,1532,5,2022-01-22,ACTIF,FAIBLE
2738,1533,2,2022-08-01,ACTIF,FAIBLE
2739,1534,2,2022-03-21,ACTIF,MOYEN
2740,1534,4,2022-05-30,ACTIF,MOYEN
2741,1534,5,2022-09-05,ACTIF,FAIBLE
2742,1535,2,2022-09-10,ACTIF,FAIBLE
2743,1535,5,2022-08-25,ACTIF,ELEVE
2744,1536,1,2022-05-29,ACTIF,FAIBLE
2745,1536,2,2022-05-15,ACTIF,ELEVE
2746,1536,4,2022-05-17,ACTIF,ELEVE
2747,1536,5,2022-10-17,ACTIF,ELEVE
2748,1537,2,2022-07-18,ACTIF,ELEVE
2749,1537,5,2022-10-31,ACTIF,MOYEN
2750,1538,2,2022-07-19,ACTIF,MOYEN
2751,1539,1,2022-09-24,ACTIF,ELEVE
2752,1539,5,2022-09-19,ACTIF,FAIBLE
2753,1540,1,2022-08-08,ACTIF,FAIBLE
2754,1540,2,2022-08-23,ACTIF,MOYEN
2755,1540,5,2022-08-26,ACTIF,FAIBLE
2756,1541,4,2022-11-17,ACTIF,FAIBLE
2757,1541,5,2022-12-22,ACTIF,ELEVE
2758,1542,1,2022-06-24,ACTIF,ELEVE
2759,1542,2,2022-09-15,ACTIF,ELEVE
2760,1542,4,2022-09-24,ACTIF,ELEVE
2761,1543,3,2022-12-13,ACTIF,MOYEN
2762,1543,5,2022-12-27,ACTIF,ELEVE
2763,1544,2,2022-04-27,ACTIF,FAIBLE
2764,1544,4,2022-08-14,ACTIF,MOYEN
2765,1545,3,2022-09-02,ACTIF,FAIBLE
2766,1545,5,2022-02-18,ACTIF,FAIBLE
2767,1546,1,2022-12-24,ACTIF,MOYEN
2768,1546,2,2022-02-02,ACTIF,FAIBLE
2769,1546,3,2022-09-07,ACTIF,MOYEN
2770,1546,4,2022-06-23,ACTIF,ELEVE
2771,1547,2,2022-08-24,ACTIF,ELEVE
2772,1548,1,2022-09-24,ACTIF,ELEVE
2773,1548,2,2022-08-14,ACTIF,FAIBLE
2774,1548,5,2022-10-24,ACTIF,ELEVE
2775,1549,1,2022-11-18,ACTIF,ELEVE
2776,1549,5,2022-05-29,ACTIF,ELEVE
2777,1550,1,2022-06-30,RESILIE,FAIBLE
2778,1550,5,2022-05-12,ACTIF,FAIBLE
2779,1551,1,2022-06-05,ACTIF,ELEVE
2780,1551,5,2022-09-26,ACTIF,MOYEN
2781,1552,1,2022-06-12,ACTIF,FAIBLE
2782,1552,3,2022-06-23,ACTIF,MOYEN
2783,1553,5,2022-09-14,ACTIF,MOYEN
2784,1555,4,2022-06-16,ACTIF,FAIBLE
2785,1555,5,2022-09-03,ACTIF,ELEVE
2786,1556,2,2022-02-01,ACTIF,ELEVE
2787,1556,4,2022-04-14,ACTIF,ELEVE
2788,1557,1,2022-07-29,ACTIF,ELEVE
2789,1557,2,2022-09-30,ACTIF,FAIBLE
2790,1558,4,2022-10-07,ACTIF,ELEVE
2791,1558,5,2022-07-21,ACTIF,MOYEN
2792,1559,2,2022-10-13,ACTIF,ELEVE
2793,1560,2,2022-04-01,ACTIF,FAIBLE
2794,1560,4,2022-09-12,ACTIF,ELEVE
2795,1561,3,2022-05-18,ACTIF,ELEVE
2796,1561,5,2022-09-03,ACTIF,ELEVE
2797,1562,2,2022-07-01,ACTIF,ELEVE
2798,1563,1,2022-10-10,ACTIF,FAIBLE
2799,1563,2,2022-02-21,ACTIF,FAIBLE
2800,1563,4,2022-12-19,ACTIF,ELEVE
2801,1563,5,2022-09-26,ACTIF,ELEVE
2802,1564,1,2022-09-10,RESILIE,ELEVE
2803,1564,2,2022-02-14,ACTIF,MOYEN
2804,1565,5,2022-08-31,ACTIF,MOYEN
2805,1566,1,2022-12-18,ACTIF,FAIBLE
2806,1566,2,2022-04-04,RESILIE,FAIBLE
2807,1566,5,2022-09-24,ACTIF,FAIBLE
2808,1567,4,2022-11-21,ACTIF,ELEVE
2809,1568,1,2022-12-15,ACTIF,FAIBLE
2810,1568,4,2022-11-01,ACTIF,FAIBLE
2811,1568,5,2022-06-06,ACTIF,MOYEN
2812,1570,5,2022-04-01,ACTIF,ELEVE
2813,1571,1,2022-07-15,ACTIF,FAIBLE
2814,1571,5,2022-10-21,RESILIE,ELEVE
2815,1572,2,2022-07-04,ACTIF,ELEVE
2816,1572,4,2022-12-13,ACTIF,MOYEN
2817,1573,1,2022-12-22,ACTIF,FAIBLE
2818,1573,5,2022-08-20,ACTIF,ELEVE
2819,1574,2,2022-02-10,ACTIF,FAIBLE
2820,1574,3,2022-01-26,ACTIF,FAIBLE
2821,1574,5,2022-11-24,ACTIF,ELEVE
2822,1576,2,2022-12-07,ACTIF,FAIBLE
2823,1576,5,2022-12-14,ACTIF,MOYEN
2824,1577,2,2022-05-06,ACTIF,MOYEN
2825,1577,5,2022-10-27,ACTIF,MOYEN
2826,1579,4,2022-10-06,ACTIF,ELEVE
2827,1579,5,2022-03-02,ACTIF,FAIBLE
2828,1580,1,2022-12-24,ACTIF,MOYEN
2829,1580,2,2022-09-24,ACTIF,FAIBLE
2830,1580,3,2022-07-01,ACTIF,MOYEN
2831,1580,5,2022-12-15,ACTIF,MOYEN
2832,1582,2,2022-12-29,RESILIE,ELEVE
2833,1582,5,2022-05-30,ACTIF,ELEVE
2834,1583,1,2022-11-06,ACTIF,ELEVE
2835,1584,5,2022-12-13,ACTIF,MOYEN
2836,1585,3,2022-03-02,ACTIF,ELEVE
2837,1586,1,2022-10-15,ACTIF,MOYEN
2838,1586,5,2022-07-26,ACTIF,MOYEN
2839,1588,4,2022-06-03,ACTIF,FAIBLE
2840,1588,5,2022-02-26,RESILIE,FAIBLE
2841,1589,2,2022-09-05,ACTIF,MOYEN
2842,1590,5,2022-03-28,ACTIF,ELEVE
2843,1591,2,2022-02-15,ACTIF,MOYEN
2844,1592,2,2022-05-20,ACTIF,FAIBLE
2845,1593,1,2022-06-24,ACTIF,ELEVE
2846,1593,2,2022-08-18,ACTIF,FAIBLE
2847,1594,2,2022-01-22,ACTIF,MOYEN
2848,1594,4,2022-10-21,ACTIF,ELEVE
2849,1595,4,2022-04-29,ACTIF,FAIBLE
2850,1596,2,2022-02-13,ACTIF,MOYEN
2851,1596,5,2022-11-21,ACTIF,FAIBLE
2852,1597,2,2022-07-04,ACTIF,ELEVE
2853,1597,3,2022-09-08,ACTIF,ELEVE
2854,1598,2,2022-04-29,ACTIF,FAIBLE
2855,1598,5,2022-11-30,ACTIF,MOYEN
2856,1599,2,2022-08-19,ACTIF,FAIBLE
2857,1599,3,2022-10-04,ACTIF,FAIBLE
2858,1601,2,2022-05-06,ACTIF,MOYEN
2859,1601,5,2022-08-24,ACTIF,FAIBLE
2860,1602,1,2022-09-30,ACTIF,FAIBLE
2861,1602,2,2022-02-03,ACTIF,ELEVE
2862,1602,3,2022-07-01,ACTIF,MOYEN
2863,1603,1,2022-04-25,ACTIF,FAIBLE
2864,1603,4,2022-07-02,ACTIF,MOYEN
2865,1604,2,2022-10-17,ACTIF,FAIBLE
2866,1604,3,2022-06-15,ACTIF,MOYEN
2867,1605,5,2022-07-01,ACTIF,FAIBLE
2868,1606,2,2022-05-06,ACTIF,ELEVE
2869,1606,5,2022-10-18,ACTIF,FAIBLE
2870,1607,1,2022-12-16,ACTIF,ELEVE
2871,1607,2,2022-02-23,ACTIF,ELEVE
2872,1607,5,2022-08-29,ACTIF,ELEVE
2873,1608,2,2022-11-18,ACTIF,MOYEN
2874,1608,5,2022-03-07,ACTIF,ELEVE
2875,1609,5,2022-12-02,ACTIF,FAIBLE
2876,1610,2,2022-10-16,ACTIF,ELEVE
2877,1610,5,2022-12-29,ACTIF,FAIBLE
2878,1611,5,2022-02-26,ACTIF,MOYEN
2879,1612,3,2022-09-17,ACTIF,MOYEN
2880,1612,5,2022-01-17,ACTIF,MOYEN
2881,1613,3,2022-10-08,RESILIE,ELEVE
2882,1613,5,2022-12-29,ACTIF,FAIBLE
2883,1614,5,2022-09-20,ACTIF,FAIBLE
2884,1615,1,2022-05-14,ACTIF,FAIBLE
2885,1615,2,2022-10-09,ACTIF,MOYEN
2886,1615,5,2022-04-03,ACTIF,ELEVE
2887,1616,1,2022-09-12,ACTIF,MOYEN
2888,1617,3,2022-07-20,ACTIF,FAIBLE
2889,1617,4,2022-01-21,ACTIF,FAIBLE
2890,1618,1,2022-05-30,ACTIF,ELEVE
2891,1619,5,2022-10-02,ACTIF,FAIBLE
2892,1620,2,2022-07-24,ACTIF,MOYEN
2893,1620,5,2022-05-19,ACTIF,ELEVE
2894,1621,1,2022-06-25,ACTIF,ELEVE
2895,1623,5,2022-07-20,ACTIF,FAIBLE
2896,1624,1,2022-09-26,ACTIF,FAIBLE
2897,1624,2,2022-04-11,ACTIF,MOYEN
2898,1624,4,2022-06-07,ACTIF,FAIBLE
2899,1624,5,2022-04-30,ACTIF,ELEVE
2900,1625,5,2022-10-25,ACTIF,FAIBLE
2901,1626,2,2022-01-22,ACTIF,MOYEN
2902,1626,5,2022-10-10,RESILIE,FAIBLE
2903,1627,1,2022-10-08,ACTIF,FAIBLE
2904,1627,2,2022-09-16,ACTIF,ELEVE
2905,1627,4,2022-07-12,ACTIF,ELEVE
2906,1627,5,2022-04-22,ACTIF,ELEVE
2907,1628,1,2022-08-23,ACTIF,FAIBLE
2908,1628,2,2022-10-02,ACTIF,MOYEN
2909,1628,5,2022-10-18,ACTIF,FAIBLE
2910,1629,1,2022-03-30,ACTIF,FAIBLE
2911,1629,5,2022-01-26,ACTIF,FAIBLE
2912,1630,1,2022-03-26,ACTIF,ELEVE
2913,1630,4,2022-06-18,ACTIF,FAIBLE
2914,1631,2,2022-07-07,ACTIF,MOYEN
2915,1631,5,2022-09-22,ACTIF,FAIBLE
2916,1632,4,2022-01-31,RESILIE,ELEVE
2917,1632,5,2022-10-02,ACTIF,FAIBLE
2918,1633,3,2022-04-16,ACTIF,ELEVE
2919,1633,5,2022-12-19,ACTIF,ELEVE
2920,1634,2,2022-07-21,ACTIF,FAIBLE
2921,1634,5,2022-06-12,ACTIF,MOYEN
2922,1635,3,2022-04-12,ACTIF,FAIBLE
2923,1637,1,2022-11-01,ACTIF,ELEVE
2924,1637,2,2022-10-08,ACTIF,FAIBLE
2925,1637,5,2022-08-25,ACTIF,ELEVE
2926,1638,4,2022-07-31,ACTIF,ELEVE
2927,1638,5,2022-04-03,ACTIF,ELEVE
2928,1639,5,2022-04-20,ACTIF,MOYEN
2929,1640,3,2022-02-14,ACTIF,FAIBLE
2930,1640,4,2022-01-22,ACTIF,MOYEN
2931,1640,5,2022-12-15,ACTIF,MOYEN
2932,1641,1,2022-02-02,ACTIF,ELEVE
2933,1641,3,2022-05-05,ACTIF,MOYEN
2934,1643,4,2022-02-20,ACTIF,FAIBLE
2935,1643,5,2022-03-07,ACTIF,MOYEN
2936,1644,1,2022-04-30,ACTIF,ELEVE
2937,1644,2,2022-08-15,ACTIF,ELEVE
2938,1645,1,2022-06-04,ACTIF,FAIBLE
2939,1645,5,2022-09-26,ACTIF,MOYEN
2940,1646,1,2022-10-29,ACTIF,FAIBLE
2941,1646,2,2022-11-12,ACTIF,FAIBLE
2942,1646,5,2022-06-17,ACTIF,ELEVE
2943,1648,4,2022-03-19,ACTIF,ELEVE
2944,1648,5,2022-10-12,ACTIF,ELEVE
2945,1649,5,2022-03-19,RESILIE,FAIBLE
2946,1650,4,2022-02-14,ACTIF,FAIBLE
2947,1650,5,2022-02-21,ACTIF,MOYEN
2948,1652,2,2022-10-21,ACTIF,ELEVE
2949,1652,3,2022-06-27,ACTIF,ELEVE
2950,1652,4,2022-05-07,ACTIF,FAIBLE
2951,1652,5,2022-07-11,ACTIF,FAIBLE
2952,1653,1,2022-08-06,ACTIF,FAIBLE
2953,1653,3,2022-07-11,ACTIF,FAIBLE
2954,1653,4,2022-02-20,ACTIF,MOYEN
2955,1654,2,2022-08-07,ACTIF,ELEVE
2956,1654,3,2022-12-15,ACTIF,FAIBLE
2957,1655,1,2022-11-01,ACTIF,ELEVE
2958,1655,3,2022-11-17,ACTIF,MOYEN
2959,1656,2,2022-05-16,ACTIF,MOYEN
2960,1656,4,2022-09-24,ACTIF,FAIBLE
2961,1657,5,2022-04-30,ACTIF,ELEVE
2962,1658,2,2022-05-01,ACTIF,MOYEN
2963,1658,5,2022-07-01,ACTIF,FAIBLE
2964,1659,4,2022-05-21,ACTIF,FAIBLE
2965,1659,5,2022-02-23,ACTIF,ELEVE
2966,1660,1,2022-05-09,ACTIF,ELEVE
2967,1660,4,2022-11-12,ACTIF,FAIBLE
2968,1660,5,2022-06-23,ACTIF,FAIBLE
2969,1661,1,2022-11-02,ACTIF,ELEVE
2970,1661,2,2022-05-18,ACTIF,FAIBLE
2971,1662,4,2022-11-21,ACTIF,FAIBLE
2972,1663,1,2022-01-21,ACTIF,FAIBLE
2973,1663,2,2022-08-04,ACTIF,FAIBLE
2974,1663,4,2022-06-23,ACTIF,MOYEN
2975,1664,1,2022-07-20,RESILIE,FAIBLE
2976,1664,4,2022-12-06,ACTIF,MOYEN
2977,1664,5,2022-12-27,ACTIF,ELEVE
2978,1665,1,2022-06-12,ACTIF,ELEVE
2979,1665,2,2022-03-11,ACTIF,ELEVE
2980,1665,3,2022-05-05,ACTIF,FAIBLE
2981,1665,5,2022-11-19,ACTIF,ELEVE
2982,1666,2,2022-01-24,ACTIF,ELEVE
2983,1667,1,2022-11-08,ACTIF,FAIBLE
2984,1667,5,2022-08-09,ACTIF,FAIBLE
2985,1669,1,2022-04-26,ACTIF,ELEVE
2986,1669,2,2022-08-21,ACTIF,ELEVE
2987,1670,3,2022-01-17,ACTIF,MOYEN
2988,1671,1,2022-01-31,ACTIF,FAIBLE
2989,1672,1,2022-06-14,ACTIF,FAIBLE
2990,1672,4,2022-11-10,ACTIF,MOYEN
2991,1672,5,2022-02-17,ACTIF,MOYEN
2992,1673,2,2022-10-29,ACTIF,FAIBLE
2993,1674,2,2022-09-13,RESILIE,FAIBLE
2994,1674,5,2022-09-02,ACTIF,ELEVE
2995,1675,1,2022-08-15,ACTIF,ELEVE
2996,1676,1,2022-02-14,ACTIF,ELEVE
2997,1676,2,2022-08-24,ACTIF,ELEVE
2998,1676,3,2022-04-27,ACTIF,MOYEN
2999,1676,4,2022-09-24,ACTIF,FAIBLE
3000,1676,5,2022-04-14,ACTIF,MOYEN
3001,1677,1,2022-04-29,ACTIF,ELEVE
3002,1677,2,2022-03-04,ACTIF,MOYEN
3003,1678,1,2022-02-20,ACTIF,MOYEN
3004,1678,3,2022-05-22,ACTIF,MOYEN
3005,1679,5,2022-11-24,ACTIF,ELEVE
3006,1680,2,2022-10-21,ACTIF,FAIBLE
3007,1680,5,2022-03-12,ACTIF,FAIBLE
3008,1681,4,2022-08-13,ACTIF,MOYEN
3009,1682,2,2022-07-04,ACTIF,FAIBLE
3010,1682,4,2022-12-30,ACTIF,FAIBLE
3011,1683,2,2022-11-05,ACTIF,ELEVE
3012,1684,2,2022-08-25,ACTIF,FAIBLE
3013,1685,1,2022-05-18,ACTIF,ELEVE
3014,1685,2,2022-12-31,ACTIF,MOYEN
3015,1687,5,2022-07-13,ACTIF,FAIBLE
3016,1688,1,2022-11-21,ACTIF,FAIBLE
3017,1688,2,2022-01-23,ACTIF,MOYEN
3018,1689,2,2022-10-12,ACTIF,MOYEN
3019,1690,2,2022-02-18,ACTIF,ELEVE
3020,1690,3,2022-01-24,ACTIF,MOYEN
3021,1690,5,2022-09-07,ACTIF,FAIBLE
3022,1691,2,2022-06-21,ACTIF,MOYEN
3023,1692,2,2022-06-23,ACTIF,FAIBLE
3024,1693,1,2022-03-16,ACTIF,ELEVE
3025,1693,2,2022-07-25,ACTIF,MOYEN
3026,1694,1,2022-07-28,ACTIF,FAIBLE
3027,1694,2,2022-09-16,ACTIF,FAIBLE
3028,1694,4,2022-02-06,ACTIF,FAIBLE
3029,1695,1,2022-12-23,ACTIF,FAIBLE
3030,1695,2,2022-06-29,ACTIF,ELEVE
3031,1695,3,2022-05-31,ACTIF,FAIBLE
3032,1695,4,2022-01-26,ACTIF,MOYEN
3033,1696,1,2022-11-07,ACTIF,ELEVE
3034,1697,1,2022-07-16,ACTIF,ELEVE
3035,1697,4,2022-12-30,ACTIF,MOYEN
3036,1697,5,2022-05-19,ACTIF,MOYEN
3037,1698,2,2022-10-16,ACTIF,FAIBLE
3038,1698,5,2022-06-12,ACTIF,FAIBLE
3039,1699,3,2022-08-27,ACTIF,ELEVE
3040,1699,5,2022-06-11,ACTIF,MOYEN
3041,1700,2,2022-04-30,ACTIF,MOYEN
3042,1700,5,2022-07-11,ACTIF,MOYEN
3043,1701,2,2022-07-13,ACTIF,MOYEN
3044,1701,5,2022-12-15,ACTIF,FAIBLE
3045,1702,2,2022-04-16,ACTIF,MOYEN
3046,1702,5,2022-12-13,ACTIF,ELEVE
3047,1703,1,2022-10-23,ACTIF,FAIBLE
3048,1703,2,2022-12-23,ACTIF,MOYEN
3049,1703,5,2022-08-25,ACTIF,FAIBLE
3050,1704,4,2022-02-20,ACTIF,ELEVE
3051,1704,5,2022-12-25,ACTIF,FAIBLE
3052,1705,3,2022-10-12,ACTIF,FAIBLE
3053,1705,5,2022-07-28,ACTIF,FAIBLE
3054,1706,2,2022-08-26,ACTIF,FAIBLE
3055,1707,1,2022-03-25,ACTIF,FAIBLE
3056,1707,2,2022-01-19,ACTIF,MOYEN
3057,1707,4,2022-12-10,ACTIF,ELEVE
3058,1707,5,2022-11-02,ACTIF,FAIBLE
3059,1708,4,2022-09-17,ACTIF,FAIBLE
3060,1709,2,2022-05-15,ACTIF,ELEVE
3061,1709,3,2022-04-08,ACTIF,ELEVE
3062,1710,2,2022-05-02,ACTIF,ELEVE
3063,1710,5,2022-04-15,ACTIF,FAIBLE
3064,1711,2,2022-12-15,ACTIF,FAIBLE
3065,1712,2,2022-04-05,ACTIF,ELEVE
3066,1712,4,2022-04-07,ACTIF,MOYEN
3067,1713,2,2022-07-08,ACTIF,ELEVE
3068,1714,1,2022-10-04,ACTIF,ELEVE
3069,1714,5,2022-12-06,ACTIF,ELEVE
3070,1715,2,2022-10-27,RESILIE,FAIBLE
3071,1716,2,2022-11-04,ACTIF,MOYEN
3072,1716,5,2022-10-07,ACTIF,ELEVE
3073,1717,3,2022-04-11,ACTIF,ELEVE
3074,1717,5,2022-12-29,ACTIF,FAIBLE
3075,1718,5,2022-02-11,ACTIF,ELEVE
3076,1719,2,2022-11-06,ACTIF,MOYEN
3077,1719,3,2022-02-28,ACTIF,MOYEN
3078,1719,4,2022-04-03,ACTIF,ELEVE
3079,1719,5,2022-06-15,ACTIF,MOYEN
3080,1720,3,2022-10-30,ACTIF,FAIBLE
3081,1720,4,2022-10-23,ACTIF,MOYEN
3082,1720,5,2022-04-21,ACTIF,FAIBLE
3083,1721,4,2022-05-09,ACTIF,FAIBLE
3084,1722,4,2022-12-14,ACTIF,ELEVE
3085,1722,5,2022-05-18,ACTIF,MOYEN
3086,1723,2,2022-07-19,ACTIF,MOYEN
3087,1723,5,2022-05-08,ACTIF,MOYEN
3088,1724,5,2022-02-28,ACTIF,ELEVE
3089,1725,1,2022-09-19,ACTIF,MOYEN
3090,1726,1,2022-07-08,ACTIF,ELEVE
3091,1726,2,2022-12-30,ACTIF,ELEVE
3092,1726,3,2022-06-14,ACTIF,MOYEN
3093,1726,5,2022-11-29,ACTIF,MOYEN
3094,1727,1,2022-06-01,ACTIF,MOYEN
3095,1727,2,2022-08-03,ACTIF,MOYEN
3096,1727,3,2022-09-18,ACTIF,ELEVE
3097,1729,2,2022-08-14,ACTIF,FAIBLE
3098,1729,4,2022-10-03,RESILIE,ELEVE
3099,1729,5,2022-09-24,ACTIF,MOYEN
3100,1730,1,2022-11-24,ACTIF,ELEVE
3101,1730,4,2022-03-18,ACTIF,FAIBLE
3102,1731,1,2022-11-15,ACTIF,MOYEN
3103,1731,2,2022-09-26,ACTIF,ELEVE
3104,1732,1,2022-11-30,ACTIF,MOYEN
3105,1732,5,2022-02-06,ACTIF,FAIBLE
3106,1733,2,2022-07-21,ACTIF,MOYEN
3107,1733,4,2022-04-02,ACTIF,ELEVE
3108,1733,5,2022-12-23,ACTIF,MOYEN
3109,1734,5,2022-06-26,ACTIF,MOYEN
3110,1735,4,2022-11-04,ACTIF,MOYEN
3111,1735,5,2022-08-24,ACTIF,MOYEN
3112,1736,4,2022-07-10,RESILIE,FAIBLE
3113,1736,5,2022-08-11,ACTIF,FAIBLE
3114,1737,1,2022-06-14,ACTIF,ELEVE
3115,1737,4,2022-02-28,ACTIF,MOYEN
3116,1738,5,2022-07-05,ACTIF,MOYEN
3117,1739,2,2022-04-23,ACTIF,MOYEN
3118,1739,3,2022-01-26,ACTIF,MOYEN
3119,1740,2,2022-11-13,ACTIF,MOYEN
3120,1740,4,2023-01-01,ACTIF,FAIBLE
3121,1741,2,2022-03-12,ACTIF,MOYEN
3122,1741,3,2022-05-10,ACTIF,MOYEN
3123,1741,4,2022-03-10,ACTIF,FAIBLE
3124,1741,5,2022-10-31,ACTIF,FAIBLE
3125,1742,3,2022-11-22,ACTIF,FAIBLE
3126,1743,1,2022-02-20,ACTIF,ELEVE
3127,1743,5,2022-08-29,ACTIF,ELEVE
3128,1744,1,2022-02-05,ACTIF,MOYEN
3129,1744,2,2022-10-28,ACTIF,MOYEN
3130,1744,5,2022-08-18,ACTIF,MOYEN
3131,1745,2,2022-02-22,ACTIF,ELEVE
3132,1745,3,2022-02-11,ACTIF,MOYEN
3133,1747,4,2022-11-19,ACTIF,MOYEN
3134,1748,2,2022-07-03,ACTIF,MOYEN
3135,1748,3,2022-03-24,ACTIF,FAIBLE
3136,1748,4,2022-05-31,ACTIF,ELEVE
3137,1748,5,2022-12-01,ACTIF,ELEVE
3138,1749,1,2022-10-29,ACTIF,ELEVE
3139,1749,2,2022-11-13,ACTIF,MOYEN
3140,1749,4,2022-12-27,ACTIF,MOYEN
3141,1749,5,2022-10-22,ACTIF,ELEVE
3142,1751,2,2022-11-01,RESILIE,FAIBLE
3143,1751,5,2022-11-11,ACTIF,FAIBLE
3144,1752,2,2022-02-12,ACTIF,ELEVE
3145,1752,5,2022-02-12,ACTIF,MOYEN
3146,1753,1,2022-07-10,ACTIF,ELEVE
3147,1753,3,2022-11-20,ACTIF,MOYEN
3148,1753,5,2022-09-16,ACTIF,MOYEN
3149,1754,4,2022-03-20,ACTIF,MOYEN
3150,1754,5,2022-09-02,ACTIF,ELEVE
3151,1756,2,2022-01-25,ACTIF,ELEVE
3152,1757,2,2022-01-31,ACTIF,FAIBLE
3153,1758,2,2022-06-30,RESILIE,MOYEN
3154,1759,5,2022-05-21,ACTIF,FAIBLE
3155,1760,4,2022-08-12,ACTIF,ELEVE
3156,1761,2,2022-05-15,ACTIF,FAIBLE
3157,1761,5,2022-01-21,ACTIF,FAIBLE
3158,1762,2,2023-01-01,ACTIF,ELEVE
3159,1762,5,2022-07-22,ACTIF,MOYEN
3160,1763,4,2022-05-23,RESILIE,MOYEN
3161,1764,1,2022-03-24,ACTIF,FAIBLE
3162,1764,2,2022-02-09,ACTIF,ELEVE
3163,1765,4,2022-01-20,ACTIF,FAIBLE
3164,1766,2,2022-08-01,ACTIF,MOYEN
